Trip Start Timestamp,Trip ID,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Community Area,Dropoff Community Area,Fare,Tip,Additional Charges,Trip Total,Shared Trip Authorized,Trips Pooled,Pickup Centroid Latitude,Pickup Centroid Longitude,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Year,Month,Weekday,Hour of Day
2019-02-04 06:45:00,69bc9375415fd7cf3a1733fdd608d4a60ca9c45e,2019-02-04 07:30:00,3038.0,17.5,22.0,76.0,58.039506359134116,0.0,7.85,65.88950635913412,False,1,41.92135401461795,-87.68494344722538,41.97866663060345,-87.90410721115713,2019,2,Monday,6
2019-02-04 07:00:00,472ef264da28db763ec9e99dea7b18d8b3834b74,2019-02-04 07:15:00,502.0,1.2,8.0,32.0,6.308625758171749,0.0,3.05,9.358625758171748,False,1,41.892846989217254,-87.63268927418054,41.877139124432425,-87.62035578038936,2019,2,Monday,7
2019-02-04 07:00:00,5e8b45ebc28b8fd7267b493957f95d19453412bd,2019-02-04 07:15:00,440.0,1.1,32.0,8.0,10.201629992052931,0.0,0.0,10.201629992052931,True,1,41.88274247561793,-87.63389099512405,41.89246150096798,-87.63780044240794,2019,2,Monday,7
2019-02-04 07:00:00,97c5675ca205a7cda1b643f83aaf3db62444245c,2019-02-04 07:15:00,1188.0,6.2,31.0,63.0,13.361424875826946,0.0,2.55,15.911424875826945,False,1,41.850677584655884,-87.66830173295344,41.79502776594185,-87.69580482297692,2019,2,Monday,7
2019-02-04 07:00:00,9b182a0326342d611b00246f3eabdf0f41ea3152,2019-02-04 07:15:00,1053.0,3.5,7.0,28.0,10.777779490672783,0.0,2.55,13.327779490672782,False,1,41.92150545547318,-87.66493797371241,41.885951118872654,-87.64072455574276,2019,2,Monday,7
2019-02-04 07:00:00,38b3de63d74612849784c75ec1af011168fb6dcd,2019-02-04 07:30:00,1533.0,6.7,22.0,8.0,5.812293513522572,0.0,3.05,8.862293513522573,True,3,41.91959671972916,-87.67954363753007,41.8942734341733,-87.61712057594974,2019,2,Monday,7
2019-02-04 07:00:00,d86b79f95982732bb8d19344eb9b413102b8e966,2019-02-04 07:30:00,2566.0,16.1,69.0,5.0,27.74820023273188,0.0,0.0,27.74820023273188,True,2,41.764167414922596,-87.61780313515374,41.94790954339484,-87.68314068107297,2019,2,Monday,7
2019-02-04 07:00:00,069d7d742201fdf7a6822e0ae9ad3ab8306441c3,2019-02-04 07:45:00,2234.0,12.6,60.0,3.0,12.81483880841851,0.0,0.0,12.81483880841851,True,3,41.8357739691374,-87.65224378745023,41.95679736367464,-87.65394730540365,2019,2,Monday,7
2019-02-04 07:00:00,5d547267c166fb0242a5b96368b3f9f47e2c5785,2019-02-04 07:45:00,2579.0,34.2,76.0,,60.903826975088165,0.0,0.0,60.903826975088165,True,1,41.978098429792254,-87.90282351186617,,,2019,2,Monday,7
2019-02-04 07:00:00,dc0ceef3d4afe608be0c75df02e2019298e4c421,2019-02-04 07:45:00,2435.0,17.0,,76.0,27.823255139978585,0.0,9.08,36.90325513997858,False,1,,,41.97982298864612,-87.91310287575318,2019,2,Monday,7
2019-02-04 07:15:00,c1a59edce1737ff1fc71c6755a121fe52ab57840,2019-02-04 07:15:00,376.0,1.2,8.0,28.0,5.1671400223420205,0.0,3.05,8.21714002234202,False,1,41.90196356248056,-87.63264645540842,41.88345579487975,-87.64388404951522,2019,2,Monday,7
2019-02-04 07:15:00,31878e2a6f6f9d590a6db4334f1a3431aaf935fc,2019-02-04 07:30:00,1536.0,6.8,1.0,6.0,16.158821061007675,2.0,3.05,21.208821061007676,False,1,42.010029634229554,-87.67078136681798,41.943658468905035,-87.65667866256713,2019,2,Monday,7
2019-02-04 07:15:00,58dab2363af5ba523d8a2217ba329d47f409f751,2019-02-04 07:30:00,1269.0,8.2,77.0,32.0,14.552691671601337,0.0,0.0,14.552691671601337,True,1,41.986890944562546,-87.66276621615874,41.88025401202989,-87.62698233906914,2019,2,Monday,7
2019-02-04 07:15:00,d32f625636d48f4834c48b7a80ebc279c510c5b7,2019-02-04 07:30:00,900.0,3.2,7.0,32.0,0.4003662704380331,0.0,1.22,1.620366270438033,True,1,41.91619793774875,-87.64083796917534,41.87957905653792,-87.63346649067124,2019,2,Monday,7
2019-02-04 07:15:00,d8518b382b3c701b2de1199e7c1be5ae11af614e,2019-02-04 07:30:00,676.0,2.1,19.0,15.0,8.18204113150891,0.0,3.05,11.232041131508911,False,1,41.92574258865238,-87.76588544678573,41.95332171801123,-87.7616377055708,2019,2,Monday,7
